C7	-3.0	-3.0	-0.000434511774018	-0.000434511774017	-0.500362093145	-0.500362093145	-3.0	-2.50007241863	-3.0	-2.50007241863	-2.00014483726	-0.000434511774018	-1.70542864901	-1.70698414885	-2.5845739995	-3.14319730437	-2.406978444	-2.02654883278	-1.1325830894	-1.35955595552	-2.11660739687	-2.00142206479	-0.812491239204	-0.432624758733
C2	-3.0	-3.0	-0.000434511774018	-3.0	-1.00028967452	-0.333719566021	-2.33342989151	-2.00014483726	-2.66671494575	-2.66671494575	-2.66671494575	-0.000434511774018	-4.08714105563	-3.91189581982	-2.31500750565	-0.0425277626498	-4.3176436966	-2.18910713062	-3.82780002878	-1.13803210844	-3.45169290291	-2.1255541334	-3.02732515768	-4.83475567387
C3	-3.0	-3.0	-0.000434511774018	-1.66685978301	-0.000434511774018	-2.00014483726	-2.00014483726	-2.66671494575	-2.00014483726	-2.66671494575	-2.66671494575	-0.667004620269	-3.27265967097	-4.34997238094	-5.26502105088	-5.42263460055	-0.0120621625474	-3.26944542536	-2.18824675551	-4.02329291822	-3.46962866769	-3.39755691281	-3.00386412009	-1.74572026781
C9	-3.0	-3.0	-0.000434511774018	-2.45462445669	-0.273122283431	-1.90924891337	-2.18193668503	-0.000434511774018	-2.45462445669	-2.72731222834	-1.90924891337	-1.36387337006	-1.62069266892	-4.05966583748	-4.54770743838	-3.89749083106	-2.03281486736	-1.14656463416	-1.7796408263	-0.13052185873	-2.63147696775	-3.44076986957	-1.76246380176	-0.92748908932
C1	-3.0	-3.0	-0.000434511774018	-3.0	-1.20026070706	-0.000434511774018	-2.40008690235	-2.10013035353	-2.70004345118	-2.70004345118	-2.70004345118	-1.80017380471	-1.43588928825	-2.53703180349	-3.73460193195	-5.17095173181	-2.8473875849	-0.551728191869	-1.13119750483	-1.83521603839	-2.98433433404	-3.05653219551	-1.01329766885	-0.309209609254
C0	-3.0	-3.0	-0.000434511774018	-3.0	-2.57149064454	-0.428943867235	-1.71447193362	-2.57149064454	-3.0	-3.0	-0.857453222696	-2.57149064454	-1.69061017877	-1.20733303495	-2.34566162932	-2.7407627129	-1.15145534921	-0.955909210268	-1.40384121026	-1.98480482884	-2.20779163594	-1.95831594162	-0.418767792858	-1.56840333856
C8	-3.0	-3.0	-0.000434511774018	-1.28596257816	-0.857453222696	-2.57149064454	-2.57149064454	-3.0	-2.14298128908	-2.57149064454	-2.57149064454	-0.000434511774018	-4.08714105563	-3.91189581982	-2.31500750565	-0.0425277626498	-4.3176436966	-2.18910713062	-3.82780002878	-1.13803210844	-3.45169290291	-2.1255541334	-3.02732515768	-4.83475567387
C6	-3.0	-3.0	-0.000434511774018	-2.25010862794	-0.750325883831	-0.750325883831	-1.87516294192	-1.12527156986	-3.0	-0.000434511774018	-3.0	-0.750325883831	-2.39663943386	-1.57765137653	-2.71143613827	-2.47780871911	-0.775318422264	-1.33091449836	-1.46345885846	-2.14834989063	-2.13103352707	-0.576147133374	-0.70666934957	-0.896493150854
C11	-3.0	-3.0	-3.0	-3.0	-3.0	-3.0	-3.0	-3.0	-3.0	-3.0	-3.0	-3.0	-4.65819761862	-2.20291605146	-0.00602311193417	-2.34828016108	-3.02200264691	-3.48797635116	-4.49356803263	-3.71948536725	-4.54547068954	-2.83789282897	-4.79382200248	-5.45142019745
C4	-3.0	-3.0	-0.000434511774018	-2.75003620931	-0.000434511774018	-2.25010862794	-0.500362093145	-2.50007241863	-3.0	-2.00014483726	-1.00028967452	-2.50007241863	-1.77044145647	-1.52796179517	-2.56236116307	-2.07013452094	-1.03788175006	-0.867045464748	-1.19067234105	-1.9346508478	-2.00286412392	-1.41409106002	-0.477620624349	-1.58820381446
C5	-3.0	-3.0	-0.000434511774018	-3.0	-0.000434511774018	-1.20026070706	-3.0	-0.600347609419	-0.000434511774018	-2.40008690235	-1.80017380471	-0.600347609419	-1.38182239525	-2.75921559036	-3.89319773097	-3.38245878449	-1.46817471059	-2.06021898208	-1.42238017975	-2.15925230598	-0.652715580867	-2.84839441936	-1.41928063397	-0.805007085446
C10	-3.0	-3.0	-0.000434511774018	-1.20026070706	-0.600347609419	-3.0	-1.80017380471	-3.0	-0.000434511774018	-3.0	-2.40008690235	-1.20026070706	-1.39434722132	-2.96951593357	-3.96587989528	-3.00166073088	-1.37221500377	-1.89429673487	-1.3228872011	-2.0845436884	-0.518849637388	-2.7097793912	-1.48452837236	-0.892005873837
