C7	-3.0	-3.0	-0.000434511774018	-1.50021725589	-2.10013035353	-2.85002172559	-2.25010862794	-2.85002172559	-3.0	-2.85002172559	-2.55006517677	-0.900304158242	-3.0	-2.85002172559	-2.40008690235	-3.0	-1.80017380471	-2.10013035353	-0.600347609419	-2.19352753261	-7.18955273631	-7.24588085608	-4.23532668963	-1.9386701013	-3.12058113225	-2.67967324518	-2.76946322938	-4.30013733931	-5.71059873129	-1.71361040445	-0.996936256553	-1.17319245126	-6.58865391093	-3.74124282948	-3.63402765597	-4.09216938598	-2.46904404595	-1.84446053673
C9	-3.0	-3.0	-0.000434511774018	-2.42865419272	-0.286107415415	-2.85716354818	-2.42865419272	-2.85716354818	-3.0	-2.85716354818	-2.42865419272	-2.85716354818	-2.71432709636	-2.00014483726	-2.71432709636	-3.0	-2.85716354818	-2.00014483726	-0.857453222696	-3.11636890468	-5.81006972236	-8.2434397303	-4.66446661988	-0.207571451393	-3.01957025576	-3.01744849841	-3.39309028762	-4.70201670936	-5.08982393225	-3.63737687776	-3.65205420104	-4.28572488033	-3.82243388238	-3.60980184934	-4.16159282604	-6.84789009498	-3.54275779004	-2.51868382038
C5	-3.0	-3.0	-0.000434511774018	-2.35723596681	-2.57149064454	-2.78574532227	-2.57149064454	-0.000434511774018	-3.0	-2.78574532227	-2.57149064454	-2.57149064454	-2.78574532227	-2.78574532227	-2.78574532227	-3.0	-2.78574532227	-2.57149064454	-1.28596257816	-4.08735661116	-8.81104902908	-8.78706434849	-6.50094833152	-4.31031828731	-3.57727066996	-6.59988182999	-0.000956935649091	-5.49239776559	-8.08985176598	-4.00397236301	-6.391817473	-4.23358343463	-7.07740531702	-3.67388134062	-4.39858215327	-6.06529455073	-4.52298009248	-2.86610996601
C4	-3.0	-3.0	-0.000434511774018	-2.57149064454	-2.35723596681	-2.78574532227	-0.000434511774017	-2.57149064454	-3.0	-3.0	-2.35723596681	-2.78574532227	-2.78574532227	-2.78574532227	-2.78574532227	-3.0	-2.78574532227	-2.57149064454	-1.92872661135	-3.08153872966	-6.5203296938	-8.92689045494	-4.57068869619	-3.97030380504	-4.42678829495	-0.00111104236307	-6.40727378019	-5.4339339088	-5.36141690564	-3.72626741305	-2.95454401444	-5.66659907959	-5.30540094265	-5.169166348	-4.17401660322	-7.07022101463	-5.64707306394	-3.78264768012
C3	-3.0	-3.0	-0.000434511774018	-1.73095306267	-1.96168886946	-2.88463209661	-2.65389628982	-2.53852838643	-3.0	-2.88463209661	-2.53852838643	-2.65389628982	-2.76926419321	-2.65389628982	-2.53852838643	-2.88463209661	-2.88463209661	-2.19242467625	-0.000434511774018	-3.74420424411	-7.52673351772	-5.67622623462	-2.91281863516	-3.3894484241	-4.93471539208	-3.10083635852	-3.84121548228	-5.63902433324	-3.01149544481	-3.49103014972	-3.99505128751	-3.83624843346	-3.70824054903	-4.1152035036	-4.16871073885	-3.55451411528	-2.37802236389	-0.00397630759225
C6	-3.0	-3.0	-0.000434511774018	-2.57149064454	-1.92872661135	-2.78574532227	-2.78574532227	-2.78574532227	-3.0	-2.78574532227	-2.35723596681	-2.78574532227	-2.57149064454	-2.78574532227	-0.000434511774017	-3.0	-2.78574532227	-2.57149064454	-1.71447193362	-3.65549769278	-9.51734075932	-7.92905383755	-5.25665018543	-4.48987608421	-5.92781997757	-5.07049218075	-3.15359917127	-5.4467846986	-4.84280624552	-2.99873803832	-6.45719697276	-3.83025505023	-4.93972911098	-0.00248168701785	-4.30994220717	-6.58097990003	-2.79940391764	-2.71893480082
C1	-3.0	-3.0	-0.000434511774018	-1.56542520128	-1.3045934197	-2.86958410921	-2.86958410921	-2.86958410921	-2.86958410921	-2.08708876445	-2.73916821842	-2.73916821842	-2.60875232762	-3.0	-2.73916821842	-1.69584109208	-2.86958410921	-2.08708876445	-0.391682184151	-2.30249763171	-5.35138717757	-6.16385797948	-1.66232211095	-2.31463670609	-2.73670692694	-2.23356385911	-2.5244024239	-3.66539990605	-2.32353443306	-1.95835598494	-3.0205711518	-4.91979893489	-4.17943000219	-2.1180899706	-1.00360683356	-3.90454608893	-2.42335303431	-2.13587078133
C0	-3.0	-3.0	-0.000434511774018	-2.40008690235	-1.80017380471	-2.85002172559	-2.85002172559	-2.70004345118	-3.0	-2.85002172559	-2.40008690235	-2.85002172559	-2.40008690235	-2.70004345118	-2.70004345118	-2.85002172559	-2.70004345118	-0.000434511774018	-1.05028243265	-3.5279255041	-9.04422664969	-6.7049367539	-5.24153246527	-3.71591909868	-5.33573043648	-6.05870974615	-4.42069782268	-5.59214869854	-6.48711557562	-4.72339575222	-4.73328158288	-3.68068361397	-6.35428207873	-3.78778042417	-5.89661367583	-6.8809850856	-0.00132618667588	-2.67843884963
C8	-3.0	-3.0	-0.000434511774018	-2.57149064454	-2.2858177409	-2.57149064454	-2.85716354818	-2.71432709636	-3.0	-2.85716354818	-1.00028967452	-2.85716354818	-1.5716354818	-2.71432709636	-2.71432709636	-3.0	-2.85716354818	-2.42865419272	-1.71447193362	-3.9634093605	-8.85135038401	-8.54280467668	-7.07318617945	-4.52405153666	-4.15474348218	-4.47112930045	-4.34407539309	-5.73517598558	-7.03113176721	-1.29488344852	-4.91618129201	-2.31600975354	-6.7414630511	-4.40504775467	-5.08893159229	-5.8773188605	-4.75770989002	-3.11702936979
C2	-3.0	-3.0	-0.176879540493	-2.1177748564	-2.47066491384	-0.176879540493	-2.82355497128	-2.64710994256	-3.0	-2.82355497128	-2.64710994256	-2.82355497128	-2.82355497128	-2.82355497128	-2.82355497128	-3.0	-2.82355497128	-1.76488479897	-0.88265965537	-3.1363563003	-6.65110841532	-6.17042274695	-6.17375621707	-3.2568602537	-0.250376424116	-4.18340497845	-3.10401804821	-4.03725087792	-6.32191476272	-3.53296265383	-5.37170133724	-3.36443094754	-4.92733925691	-5.18525646682	-4.03789343768	-5.82904784729	-4.84795968261	-3.52320096985
