C7	-3.0	-3.0	-0.000434511774018	-3.0	-0.000434511774018	-1.20026070706	-2.40008690235	-2.40008690235	-2.40008690235	-2.40008690235	-2.40008690235	-1.20026070706	-3.27265967097	-4.34997238094	-5.26502105088	-5.42263460055	-0.0120621625474	-3.26944542536	-2.18824675551	-4.02329291822	-3.46962866769	-3.39755691281	-3.00386412009	-1.74572026781
C2	-3.0	-3.0	-0.000434511774018	-0.000434511774018	-0.000434511774018	-0.600347609419	-3.0	-2.40008690235	-3.0	-3.0	-1.80017380471	-0.000434511774018	-1.68567107005	-1.70261216834	-2.62665188061	-3.25193538321	-2.38021431955	-1.91804573788	-1.14940082107	-1.42248880755	-2.17592995234	-2.05862104641	-0.791818913676	-0.477337847682
C3	-3.0	-3.0	-0.000434511774018	-2.33342989151	-0.000434511774018	-2.66671494575	-2.00014483726	-0.000434511774018	-2.00014483726	-2.66671494575	-1.33357472876	-1.33357472876	-1.61615086465	-3.69631373155	-4.29530702182	-3.83001456691	-1.96597841699	-1.16709162768	-1.74527221308	-0.354080864782	-2.60968303456	-3.29071672479	-1.58866096812	-0.985579377972
C13	-3.0	-3.0	-3.0	-3.0	-3.0	-3.0	-3.0	-3.0	-3.0	-3.0	-3.0	-3.0	-4.65819761862	-2.20291605146	-0.00602311193417	-2.34828016108	-3.02200264691	-3.48797635116	-4.49356803263	-3.71948536725	-4.54547068954	-2.83789282897	-4.79382200248	-5.45142019745
C9	-3.0	-3.0	-0.000434511774018	-0.000434511774018	-0.000434511774018	-3.0	-0.750325883831	-3.0	-0.750325883831	-3.0	-3.0	-0.000434511774018	-1.48738222365	-2.54632193352	-3.46849287612	-2.39586827641	-1.21444248232	-1.37207158673	-1.19162640595	-1.96621848972	-0.986531717729	-2.21756827915	-1.12450910432	-1.26448953208
C1	-3.0	-3.0	-0.000434511774018	-2.50007241863	-2.50007241863	-0.500362093145	-3.0	-2.00014483726	-3.0	-2.00014483726	-3.0	-0.000434511774018	-4.08714105563	-3.91189581982	-2.31500750565	-0.0425277626498	-4.3176436966	-2.18910713062	-3.82780002878	-1.13803210844	-3.45169290291	-2.1255541334	-3.02732515768	-4.83475567387
C0	-3.0	-3.0	-0.000434511774018	-1.87516294192	-1.12527156986	-0.375380197802	-2.25010862794	-1.50021725589	-3.0	-0.000434511774018	-3.0	-0.375380197802	-2.30911873558	-1.60125308988	-2.66799538045	-2.47352823347	-0.999149393081	-1.47087575735	-1.40282758281	-2.00364368649	-2.08563524086	-0.733219087935	-0.729563854253	-0.828221108358
C8	-3.0	-3.0	-0.000434511774018	-2.10013035353	-0.000434511774018	-1.80017380471	-2.10013035353	-2.70004345118	-2.10013035353	-3.0	-2.40008690235	-0.000434511774018	-4.08714105563	-3.91189581982	-2.31500750565	-0.0425277626498	-4.3176436966	-2.18910713062	-3.82780002878	-1.13803210844	-3.45169290291	-2.1255541334	-3.02732515768	-4.83475567387
C6	-3.0	-3.0	-0.000434511774018	-3.0	-1.28596257816	-0.000434511774018	-2.14298128908	-3.0	-2.57149064454	-2.57149064454	-2.57149064454	-2.14298128908	-1.43588928825	-2.53703180349	-3.73460193195	-5.17095173181	-2.8473875849	-0.551728191869	-1.13119750483	-1.83521603839	-2.98433433404	-3.05653219551	-1.01329766885	-0.309209609254
C11	-3.0	-3.0	-0.000434511774018	-3.0	-2.57149064454	-0.428943867235	-1.71447193362	-2.57149064454	-3.0	-3.0	-0.857453222696	-2.57149064454	-1.69061017877	-1.20733303495	-2.34566162932	-2.7407627129	-1.15145534921	-0.955909210268	-1.40384121026	-1.98480482884	-2.20779163594	-1.95831594162	-0.418767792858	-1.56840333856
C4	-3.0	-3.0	-0.000434511774018	-3.0	-0.000434511774018	-2.25010862794	-0.500362093145	-2.25010862794	-3.0	-1.75018104657	-1.00028967452	-2.75003620931	-1.84226992057	-1.50288110721	-2.56921084187	-2.17409590508	-1.02110366838	-0.946018622703	-1.2373961929	-1.97077847307	-2.03762904539	-1.33589398456	-0.494972277553	-1.49403214986
C5	-3.0	-3.0	-0.000434511774018	-3.0	-0.500362093145	-1.50021725589	-3.0	-1.50021725589	-0.000434511774018	-2.50007241863	-2.00014483726	-1.50021725589	-1.33232388643	-3.25164526693	-4.29747124139	-3.40552236718	-1.47739668474	-2.24244683363	-1.41039439786	-2.16342715418	-0.207061583827	-3.03792013256	-1.72454121772	-0.64368343501
C10	-3.0	-3.0	-0.000434511774018	-0.000434511774018	-0.000434511774018	-3.0	-1.50021725589	-3.0	-1.50021725589	-3.0	-3.0	-0.000434511774018	-3.27265967097	-4.34997238094	-5.26502105088	-5.42263460055	-0.0120621625474	-3.26944542536	-2.18824675551	-4.02329291822	-3.46962866769	-3.39755691281	-3.00386412009	-1.74572026781
C12	-3.0	-3.0	-0.000434511774018	-3.0	-1.00028967452	-0.000434511774018	-3.0	-0.000434511774018	-3.0	-3.0	-3.0	-1.00028967452	-1.52829097858	-3.29834882048	-4.14115468516	-4.53422128143	-2.44010122613	-0.849146413013	-1.45541916556	-0.982868948562	-2.8079056509	-3.24865103254	-1.3878807353	-0.618349349287
