C1	-3.0	-3.0	-0.000434511774018	-3.0	-2.55006517677	-2.85002172559	-2.55006517677	-2.85002172559	-2.55006517677	-2.85002172559	-2.55006517677	-2.85002172559	-2.55006517677	-2.85002172559	-3.0	-2.55006517677	-2.85002172559	-2.10013035353	-0.000434511774018	-2.70004345118	-2.40008690235	-2.85002172559	-6.46024662894	-13.8093490026	-9.60490785706	-3.99677218799	-4.34441117025	-6.276296465	-6.4536461476	-6.00878367388	-4.74583152243	-4.02131789099	-4.03136950978	-4.59682455177	-6.46408843073	-4.51306538047	-7.1765427256	-4.68328339348	-5.37513339276	-3.41759570198	-0.000373219280597	-4.47682473284	-5.42535304979	-5.37281650343
C9	-3.0	-3.0	-0.158306379575	-3.0	-1.26340945418	-0.158306379575	-2.5263843966	-2.8421281322	-2.6842562644	-2.5263843966	-2.5263843966	-2.8421281322	-2.8421281322	-2.6842562644	-3.0	-2.8421281322	-2.6842562644	-1.73702505759	-2.05276879319	-2.8421281322	-2.36851252879	-2.6842562644	-6.70631937697	-3.98504145235	-8.43003135048	-5.97460993889	-4.96110205252	-0.302492335623	-6.14659087336	-4.58003461151	-5.66340929144	-8.72295286483	-8.62088302563	-6.737562706	-5.15882159562	-5.00592659966	-4.49811521153	-6.97259946266	-5.72790470921	-6.05953555237	-4.26448390929	-8.84538872888	-7.44308045991	-6.34504712732
C6	-3.0	-3.0	-0.000434511774018	-3.0	-2.33342989151	-2.83335747288	-2.66671494575	-2.66671494575	-2.66671494575	-2.83335747288	-2.50007241863	-2.83335747288	-2.83335747288	-2.66671494575	-3.0	-2.83335747288	-2.83335747288	-0.000434511774017	-2.33342989151	-2.83335747288	-2.33342989151	-2.83335747288	-5.91687737487	-11.3498119972	-10.1472760892	-5.56221773801	-7.76103607099	-6.47963439127	-11.0167685004	-4.7740629962	-6.56386917057	-5.37794562774	-6.38698528709	-5.60716768049	-7.78739695057	-4.73512081363	-10.9983225242	-5.14892947838	-8.18589497217	-2.69270926267e-05	-5.61729511863	-6.30258843133	-5.68477299684	-5.49482152204
C10	-3.0	-3.0	-0.000434511774018	-3.0	-2.40008690235	-2.70004345118	-2.85002172559	-2.55006517677	-0.000434511774017	-2.85002172559	-1.80017380471	-2.70004345118	-2.40008690235	-2.85002172559	-3.0	-2.70004345118	-2.70004345118	-2.55006517677	-2.55006517677	-2.70004345118	-2.70004345118	-2.70004345118	-6.27495373654	-11.5597097562	-8.3420296485	-4.90760221433	-6.61726453331	-5.94301515442	-5.31278059505	-9.69185621274	-0.000378869999555	-6.41922437435	-4.0500569861	-7.73266866836	-10.4492728007	-4.82785553808	-6.93880017886	-7.5781658265	-5.32190428493	-4.54202429368	-3.97575247962	-4.63278203132	-3.2900528304	-4.13418088769
C0	-3.0	-3.0	-0.000434511774018	-3.0	-0.150412786185	-3.0	-3.0	-2.70004345118	-2.25010862794	-2.70004345118	-2.10013035353	-2.70004345118	-3.0	-2.40008690235	-3.0	-2.55006517677	-3.0	-2.10013035353	-2.55006517677	-2.85002172559	-2.70004345118	-2.55006517677	-6.99663173197	-7.43937505458	-5.93462255595	-4.4111384866	-0.15774116682	-3.19770322036	-2.28475573653	-4.01566577117	-6.00771293936	-3.49262461398	-6.90522179823	-4.80128343044	-2.42421104579	-4.32381451382	-6.08221035528	-5.57331379799	-1.90246874269	-7.01769272978	-2.91726110077	-2.36722137535	-3.4810332855	-3.58481835267
C8	-3.0	-3.0	-0.000434511774018	-2.81252715699	-2.43758147096	-2.81252715699	-2.87501810466	-2.68754526164	-2.81252715699	-2.68754526164	-1.6876900989	-2.00014483726	-2.68754526164	-2.31259957561	-2.93750905233	-2.81252715699	-2.87501810466	-2.06263578493	-2.62505431397	-1.75018104657	-2.37509052329	-2.75003620931	-6.74039470593	-15.4550555784	-10.3482706553	-6.03531040199	-5.96319835445	-10.3969069252	-7.80778517192	-7.14252002272	-6.60324069438	-5.72391988116	-3.66512352202	-4.10217418872	-6.78584779312	-5.31730734705	-9.22286357792	-5.87065220829	-7.90698752976	-5.1624959328	-6.1760601695	-3.29432596248	-6.45777011936	-6.33379941683
C5	-3.0	-3.0	-0.000434511774018	-2.64290887045	-1.71447193362	-2.78574532227	-2.71432709636	-1.21454435225	-2.85716354818	-2.64290887045	-2.35723596681	-2.71432709636	-1.50021725589	-2.57149064454	-2.92858177409	-2.85716354818	-2.64290887045	-1.92872661135	-2.57149064454	-2.78574532227	-2.2858177409	-2.57149064454	-6.40546820637	-10.2438295426	-10.1126958041	-5.72940189294	-4.70870093606	-5.31494798818	-6.58445901157	-1.83109381915	-9.22934913627	-5.14854364941	-5.06809204088	-5.49178815846	-2.6009142175	-5.10058256959	-7.21743900413	-5.6240028165	-5.13882039463	-4.98926768305	-5.05916839144	-5.34719394372	-5.74012663916	-5.24347595915
C12	-3.0	-3.0	-0.000434511774018	-2.91667873644	-1.33357472876	-2.83335747288	-1.33357472876	-2.66671494575	-2.66671494575	-2.50007241863	-2.33342989151	-3.0	-2.41675115507	-2.41675115507	-3.0	-3.0	-1.33357472876	-1.83350231013	-2.50007241863	-2.83335747288	-2.33342989151	-2.50007241863	-5.48584082223	-11.1862842317	-9.84287720234	-6.30525353982	-4.80647994559	-5.5739104441	-2.39433628091	-5.99985740935	-4.99346070641	-4.5427738756	-5.12288869713	-7.64795799665	-5.90247512154	-5.30001960724	-6.68807613055	-8.62678576925	-2.01589056803	-8.03154774352	-3.83377882805	-5.04688607495	-4.37321865501	-5.10662358575
C7	-3.0	-3.0	-0.000434511774018	-2.62505431397	-3.0	-3.0	-3.0	-2.81252715699	-2.62505431397	-2.81252715699	-2.62505431397	-2.43758147096	-3.0	-2.43758147096	-2.81252715699	-0.000434511774018	-3.0	-2.25010862794	-2.62505431397	-2.43758147096	-2.25010862794	-2.62505431397	-7.45013391396	-15.5215272991	-11.8379795488	-7.12227571732	-6.19145549814	-10.8040533246	-9.194762925	-5.94113762258	-8.91648663044	-6.80787040681	-5.53762446619	-6.19847143969	-9.42060058101	-4.05830276486	-8.36012222437	-5.08154271426e-05	-14.3677280058	-4.75360729754	-7.1615110824	-5.33149201339	-6.08688316671	-5.98379427866
C3	-3.0	-3.0	-0.000434511774018	-2.00014483726	-2.25010862794	-2.75003620931	-2.87501810466	-2.62505431397	-2.75003620931	-2.62505431397	-2.75003620931	-2.37509052329	-2.87501810466	-2.1251267326	-2.00014483726	-2.75003620931	-2.87501810466	-2.1251267326	-2.75003620931	-2.75003620931	-2.00014483726	-0.750325883831	-5.79599270312	-9.70454465939	-10.273537021	-5.6997998876	-5.27994591084	-5.10824347748	-5.23770149958	-5.04714204694	-4.87790355225	-6.20487809241	-5.11056380161	-7.80121984941	-5.85660914155	-7.11016481032	-3.54848302228	-4.64676629692	-6.9466437975	-6.00256186445	-5.06409967917	-6.00545158807	-5.82756392132	-1.27597758918
