C1	-3.0	-3.0	-0.000434511774018	-3.0	-2.33342989151	-2.83335747288	-2.66671494575	-2.66671494575	-2.66671494575	-2.83335747288	-2.50007241863	-2.83335747288	-2.83335747288	-2.66671494575	-3.0	-2.83335747288	-2.83335747288	-0.000434511774017	-2.33342989151	-2.83335747288	-2.33342989151	-2.83335747288	-5.91687737487	-11.3498119972	-10.1472760892	-5.56221773801	-7.76103607099	-6.47963439127	-11.0167685004	-4.7740629962	-6.56386917057	-5.37794562774	-6.38698528709	-5.60716768049	-7.78739695057	-4.73512081363	-10.9983225242	-5.14892947838	-8.18589497217	-2.69270926267e-05	-5.61729511863	-6.30258843133	-5.68477299684	-5.49482152204
C14	-3.0	-3.0	-0.000434511774018	-3.0	-2.55006517677	-2.85002172559	-2.55006517677	-2.85002172559	-2.55006517677	-2.85002172559	-2.55006517677	-2.85002172559	-2.55006517677	-2.85002172559	-3.0	-2.55006517677	-2.85002172559	-2.10013035353	-0.000434511774018	-2.70004345118	-2.40008690235	-2.85002172559	-6.46024662894	-13.8093490026	-9.60490785706	-3.99677218799	-4.34441117025	-6.276296465	-6.4536461476	-6.00878367388	-4.74583152243	-4.02131789099	-4.03136950978	-4.59682455177	-6.46408843073	-4.51306538047	-7.1765427256	-4.68328339348	-5.37513339276	-3.41759570198	-0.000373219280597	-4.47682473284	-5.42535304979	-5.37281650343
C9	-3.0	-3.0	-0.000434511774018	-2.62505431397	-3.0	-3.0	-3.0	-2.81252715699	-2.62505431397	-2.81252715699	-2.62505431397	-2.43758147096	-3.0	-2.43758147096	-2.81252715699	-0.000434511774018	-3.0	-2.25010862794	-2.62505431397	-2.43758147096	-2.25010862794	-2.62505431397	-7.45013391396	-15.5215272991	-11.8379795488	-7.12227571732	-6.19145549814	-10.8040533246	-9.194762925	-5.94113762258	-8.91648663044	-6.80787040681	-5.53762446619	-6.19847143969	-9.42060058101	-4.05830276486	-8.36012222437	-5.08154271426e-05	-14.3677280058	-4.75360729754	-7.1615110824	-5.33149201339	-6.08688316671	-5.98379427866
C6	-3.0	-3.0	-0.000434511774018	-2.82355497128	-1.05910468409	-2.82355497128	-2.82355497128	-2.82355497128	-2.47066491384	-2.29421988512	-2.64710994256	-3.0	-2.47066491384	-2.1177748564	-3.0	-3.0	-0.000434511774018	-1.94132982768	-2.47066491384	-2.82355497128	-2.29421988512	-2.29421988512	-5.98937783498	-12.0540392964	-10.4101129237	-5.61094205956	-4.8166646611	-5.31030675171	-5.07009748848	-6.01991932633	-5.73325808362	-4.37228602795	-5.68317659023	-7.45780967957	-4.85656360764	-5.86196269736	-9.33122469764	-10.1791393864	-0.000160718693095	-6.15200127508	-3.88327938068	-4.89704860562	-3.8934317672	-5.56253483388
C10	-3.0	-3.0	-0.000434511774018	-2.35723596681	-3.0	-3.0	-3.0	-2.57149064454	-2.78574532227	-2.78574532227	-2.35723596681	-0.000434511774017	-3.0	-2.14298128908	-2.78574532227	-2.78574532227	-3.0	-2.14298128908	-2.78574532227	-2.78574532227	-2.57149064454	-2.78574532227	-5.02059778042	-15.035864876	-9.79631181207	-4.88005822972	-4.85519547504	-8.76671445642	-7.01738011419	-6.97867422982	-7.25548953284	-5.52568318945	-6.51950582771	-2.8664381742e-05	-6.87997915927	-6.13432879143	-8.17504738492	-4.71327638884	-9.27708897415	-5.60402570714	-6.43863382518	-5.58526892228	-8.79473607356	-7.693692945
C0	-3.0	-3.0	-0.000434511774018	-2.76926419321	-2.23088064404	-2.76926419321	-2.76926419321	-1.15411354571	-2.76926419321	-2.69235225762	-2.46161645083	-2.61544032202	-2.76926419321	-2.46161645083	-2.9230880644	-2.76926419321	-2.76926419321	-1.84632096607	-2.69235225762	-2.76926419321	-2.38470451524	-1.46176128809	-5.91439985164	-9.52665658524	-10.430004213	-5.76692297476	-5.34557695813	-5.36427204602	-6.28928285349	-2.31658707212	-7.55854298208	-5.2388307688	-5.45062749786	-6.85494106212	-5.10685240896	-6.35029454024	-6.25840066936	-5.00737024276	-6.24759256865	-5.07697883721	-5.15630690814	-6.33861406826	-4.84963347596	-3.56083730269
C8	-3.0	-3.0	-0.158306379575	-3.0	-1.26340945418	-0.158306379575	-2.5263843966	-2.8421281322	-2.6842562644	-2.5263843966	-2.5263843966	-2.8421281322	-2.8421281322	-2.6842562644	-3.0	-2.8421281322	-2.6842562644	-1.73702505759	-2.05276879319	-2.8421281322	-2.36851252879	-2.6842562644	-6.70631937697	-3.98504145235	-8.43003135048	-5.97460993889	-4.96110205252	-0.302492335623	-6.14659087336	-4.58003461151	-5.66340929144	-8.72295286483	-8.62088302563	-6.737562706	-5.15882159562	-5.00592659966	-4.49811521153	-6.97259946266	-5.72790470921	-6.05953555237	-4.26448390929	-8.84538872888	-7.44308045991	-6.34504712732
C5	-3.0	-3.0	-0.000434511774018	-3.0	-0.150412786185	-3.0	-3.0	-2.70004345118	-2.25010862794	-2.70004345118	-2.10013035353	-2.70004345118	-3.0	-2.40008690235	-3.0	-2.55006517677	-3.0	-2.10013035353	-2.55006517677	-2.85002172559	-2.70004345118	-2.55006517677	-6.99663173197	-7.43937505458	-5.93462255595	-4.4111384866	-0.15774116682	-3.19770322036	-2.28475573653	-4.01566577117	-6.00771293936	-3.49262461398	-6.90522179823	-4.80128343044	-2.42421104579	-4.32381451382	-6.08221035528	-5.57331379799	-1.90246874269	-7.01769272978	-2.91726110077	-2.36722137535	-3.4810332855	-3.58481835267
C13	-3.0	-3.0	-0.000434511774018	-2.57149064454	-2.57149064454	-2.85716354818	-2.85716354818	-2.85716354818	-2.85716354818	-0.000434511774018	-2.42865419272	-2.71432709636	-2.85716354818	-2.2858177409	-2.85716354818	-2.85716354818	-2.85716354818	-1.85730838544	-2.42865419272	-2.71432709636	-2.57149064454	-2.85716354818	-5.95647268214	-14.493876665	-12.3128850197	-6.63046503485	-6.56221773801	-11.2556796298	-6.38509329706	-5.75992024311	-8.02728815945	-1.65035038791e-05	-5.58963955194	-5.40916262183	-7.96770768698	-7.25680234957	-10.4494206831	-5.26864979971	-6.5011837532	-5.76277808068	-5.04504486749	-5.65512457235	-5.06870031454	-6.80734056848
C12	-3.0	-3.0	-0.000434511774018	-2.6842562644	-1.10553758638	-2.6842562644	-2.6842562644	-2.6842562644	-2.8421281322	-2.5263843966	-2.36851252879	-2.8421281322	-0.000434511774017	-2.5263843966	-3.0	-3.0	-2.5263843966	-2.21064066099	-2.36851252879	-2.6842562644	-2.05276879319	-2.6842562644	-7.07132409763	-11.4732524709	-9.626032987	-5.74776366811	-4.12813646459	-5.57690164735	-6.78061459289	-4.0476284988	-9.24666747949	-5.4517641785	-4.54743314986	-4.96971204578	-0.000423208961609	-5.1101175719	-7.59028154216	-6.01076204155	-4.14865969358	-4.69207202186	-4.66244889763	-3.23041222504	-7.05023685563	-4.28179070717
